Date,Time,Open,High,Low,Close,Volume,Return,Range,OpenPosition,ClosePosition,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_diff,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up_indicator,trend_psar_down_indicator,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,others_dr
7/3/2014,10:00:00 PM,126.7900009,127.2900009,126.6100006,127.1600037,4922500,-0.004228608,0.005347596,0.264706212,0.808827654,818800067.5,261652200,0.299134718,4665678.294,82.3578006,-13.67600698,2.772654537,-20815.32509,2320.146583,0.968232559,8.595811568,0.723414477,0,0,1.216395095,0.540968333,0,0,0.316489736,1.271557099,0.937274684,0.334282415,37.02925905,22.23965633,1.179556089,0.775386344,0.404169745,0.107953227,25.03900649,-2.09400177,32.43040629,17.08380254,88,8,80,0,0,99.99961857,64.01801974,0.672057767,0.808100279,0.878889594,29.8199163,58.17116771,83.17755677,89.36652462,3.990844726,6.742353585,9.644698159,-2.902344574,-0.422860845
7/7/2014,10:00:00 PM,126.6299973,127.0299988,126.2300034,127.0199966,4630200,-0.00110103,0.006298185,0.499995232,0.987497258,823314487.1,257022000,0.310691273,3906544.181,83.09881779,-5.528881928,2.482069406,-25913.31566,2317.592031,0.964409333,8.138716798,0.690122295,0,0,1.206794395,0.439154531,0,0,0.362930631,1.22470123,0.994759993,0.229941237,34.52273724,23.50006671,1.157057369,0.785287854,0.371769514,0.116833479,24.93581821,1.855502701,33.47311351,13.81188485,84,4,80,0,1,99.99980929,62.8165031,0.619978485,0.722719262,0.816077966,29.40264194,64.14529025,80.99676405,85.25432679,3.5460981,3.069904502,8.329739428,-5.259834926,-0.110103032
7/8/2014,10:00:00 PM,127.2900009,127.5299988,126.4300003,127.0699997,6216600,0.000393663,0.008656634,0.781819821,0.581818434,824331752.1,263238600,0.318709262,3392873.437,86.836327,6.193060314,3.520617162,-2650.746201,2317.592031,0.977968247,7.540141817,0.676030416,0,0,1.289890075,0.455894093,0,0,0.388415938,1.178022929,1.03141258,0.146610349,35.39048978,21.63467313,1.196647099,0.725982648,0.470664451,0.123185934,24.9172411,1.094500351,34.68535563,11.20044293,80,8,72,0,0,99.99990464,63.08299585,0.58065622,0.624230824,0.718350122,29.1242563,63.37566861,80.9755438,81.71662154,0.102408422,1.884265696,7.040644681,-5.156378985,0.039366283
7/9/2014,10:00:00 PM,127.5400009,128.2599945,127.1800003,127.8399963,8362700,0.006059626,0.008448015,0.333335688,0.611110719,826190123.3,271601300,0.311666041,3828070.221,87.27822448,9.556643215,3.889139736,53122.07669,2317.592031,0.999170904,7.095696268,0.736737056,0,0,1.366162828,0.858265299,0,0,0.385533962,1.189451082,1.063020281,0.126430801,37.58748884,19.80330084,1.213883795,0.70043739,0.513446405,0.128540678,24.98242626,1.121998978,36.51471651,9.642254224,76,4,72,1,0,99.99995232,67.00461458,0.47768901,0.559441238,0.635463775,29.94637274,66.10278557,89.34013396,83.77081393,1.059285643,3.379934426,6.30850263,-2.928568204,0.605962576
7/10/2014,10:00:00 PM,129.1100006,129.2100067,128.4900055,128.5399933,6313300,0.005475571,0.005601379,0.861102869,0.069427373,820753454.9,277914600,0.268232694,3912530.294,85.02432026,12.8872007,1.969977285,85243.75331,2330.282171,1.036254851,6.586492695,0.795680729,0,0,1.337670704,1.17761917,1,0,0.385533962,1.240689977,1.09855422,0.142135757,40.60376748,17.92232146,1.273437165,0.774219178,0.499217986,0.133839217,25.0690378,0.895504379,38.57102792,8.586487193,100,8,92,0,0,99.99997616,70.11285982,0.832210277,0.630185169,0.604619077,31.57147846,56.48143944,77.7404899,82.68538922,1.332278149,2.185865788,5.483975262,-3.298109474,0.547557078
7/11/2014,10:00:00 PM,128.4100037,128.8300018,128.3800049,128.7799988,4322100,0.001867166,0.003494308,0.066664406,0.888881354,824115023.1,282236700,0.258487241,3501787.072,79.54144526,-2.550854637,1.253999177,42638.99876,2334.633194,0.977629061,6.318573052,0.799080666,0,0,1.293201212,1.221213598,1,0,0.374238564,1.285841231,1.136011622,0.149829609,39.28389673,18.13434014,1.121064915,0.78450412,0.336560795,0.138975,25.12405756,0.598498917,38.88256233,6.263007822,100,4,96,0,0,99.99998808,71.11749112,0.946796848,0.752232045,0.647286151,33.21701488,60.01989617,85.71406846,84.26489744,1.417542428,-1.136548904,4.159870429,-5.296419333,0.186716591
7/14/2014,10:00:00 PM,125.5,126.0999985,125.4499969,125.7200012,11465500,-0.023761435,0.005170232,0.076927591,0.415390213,822174836.1,270771200,0.215415943,-2010525.653,69.58319541,-16.04385319,0.096132001,-264366.6542,2334.633194,1.212866338,5.829948133,0.390261452,0,0,1.314682276,-0.551910494,0,1,0.73687534,1.062460314,1.121301361,-0.058841046,31.20120482,32.50682089,1.019141488,0.818482691,0.200658798,0.138685485,25.11706388,0.200504303,37.1733017,2.792927376,96,4,92,0,1,49.99999404,48.65937041,0,0.593002375,0.658473196,26.71238679,47.15511266,7.180946042,56.87850147,-1.00007612,4.519719783,4.231840299,0.287879483,-2.376143491
7/15/2014,10:00:00 PM,125.8899994,126.3199997,124.3600006,124.5299988,10541700,-0.009465498,0.015739172,0.780611987,0.0867338,813461779.5,260229500,0.178674612,-3515400.38,60.88500539,-8.087830394,-0.727117009,-372219.174,2312.534728,1.287579613,5.233572179,0.182385593,0,0,1.362759666,-1.063823871,0,1,1.149320497,0.780409996,1.053123088,-0.272713092,27.60147551,35.17250939,0.929781814,0.843220918,0.086560896,0.132647339,25.43416935,0.025004578,33.76122845,-1.432798565,92,4,88,0,0,24.99999702,42.97567094,0,0.315598949,0.553611123,19.17658432,41.31501815,3.505112474,32.13337566,-1.735977684,7.528388488,4.891149937,2.637238551,-0.946549817
7/16/2014,10:00:00 PM,125.0199966,125.4700012,124.7799988,124.9700012,4099800,0.003533305,0.005521345,0.34782176,0.275364883,811619861.4,264329300,0.158157279,-2755497.181,59.87158417,-3.618484565,-1.061575398,-85296.59907,2320.705618,1.252821895,4.369290197,0.175117963,0,0,1.375105648,-0.64662078,0,1,1.395043227,0.585636751,0.95962582,-0.37398907,26.04926119,33.19452554,0.944477596,0.893784688,0.050692908,0.123468545,25.72050383,1.27049408,31.15233588,-4.030336139,88,4,84,0,0,12.49999851,45.51005767,0.088589286,0.029529762,0.312710362,14.23378071,39.34654223,12.57731634,7.754458287,-1.334282641,2.974799934,4.507879936,-1.533080002,0.353330479
7/17/2014,10:00:00 PM,125.5199966,127.5500031,125.1100006,127.0899963,11423900,0.016964032,0.019199013,0.168030993,0.811472847,818736330.7,275753200,0.176896033,1097947.019,67.12687954,25.73733497,1.283676031,208281.2497,2320.705618,1.385539889,3.202138908,0.524468061,0,0,1.666608477,0.616207724,0,0,1.437415805,0.595479126,0.886796481,-0.291317355,33.8273717,28.4632374,0.989106916,0.752723583,0.236383333,0.115671693,26.23937818,0.709497833,29.88673657,-5.013305484,84,16,68,0,0,6.249999255,55.72117464,0.445518065,0.178035784,0.174388165,13.69985918,45.61716271,56.28850087,24.12364323,-0.741953294,7.129993882,5.032302726,2.097691157,1.696403214
7/18/2014,10:00:00 PM,125.7900009,126.2099991,125.6699982,126.1299973,6460900,-0.007553695,0.004281304,0.222226932,0.851848712,823282849.4,269292300,0.097500412,55032.00407,61.9936576,-3.259640103,0.741342867,144991.738,2303.175715,1.388985717,3.257337391,0.301701579,0,0,1.645853441,0.20629456,0,0,1.537465604,0.519823179,0.813401821,-0.293578642,31.19218615,26.24592319,0.949636475,0.801142904,0.14849357,0.107404942,26.44508378,0.749998093,28.16295597,-6.147068583,80,12,68,0,0,3.124999628,51.0554446,0.282427844,0.272178398,0.159914648,11.52836424,43.60136639,36.49473022,35.12018248,-1.2294438,5.087738484,5.043389877,0.044348607,-0.755369511
7/21/2014,10:00:00 PM,126.5299988,126.5500031,126.1100006,126.3399963,3296300,0.001664942,0.003482685,0.954535997,0.522714662,823432598.1,272588600,0.125955262,146058.8581,56.07555407,5.205908506,0.919030856,-43315.52164,2307.010368,1.294087389,3.270343941,0.354989512,0,0,1.589581644,0.321249544,0,0,1.618710197,0.471376729,0.744996802,-0.273620074,32.35972565,25.58093887,0.986134226,0.816972033,0.169162193,0.09930012,26.52392132,0.21800499,26.58801539,-6.822304686,76,8,68,0,0,1.562499814,52.00223025,0.320752505,0.349566138,0.26659344,10.21451053,41.52267365,40.8246028,44.53594463,-1.064996588,-0.07856373,4.018999156,-4.097562886,0.166494164
7/22/2014,10:00:00 PM,126.3300018,126.4300003,125.4700012,125.7399979,3882000,-0.004749078,0.007634795,0.895834823,0.281246771,821734198,268706600,0.090009112,-207548.704,49.77829234,-9.397235381,-0.083653043,-12947.77296,2307.010368,1.260678559,3.374551659,0.232241751,0,0,1.568881532,0.073513657,0,0,1.735863586,0.380185168,0.672034475,-0.291849308,30.54152942,27.88942307,0.890523224,0.831155259,0.059367966,0.090522949,26.55871174,0.133498001,23.85498044,-8.1487023,72,4,68,0,0,0.781249907,49.08092178,0.216945841,0.273375396,0.298373311,8.178825438,39.72134729,28.45351581,35.25761628,-1.116707894,-3.752250859,2.464749153,-6.217000012,-0.474907782
7/23/2014,10:00:00 PM,125.7200012,126.0400009,125.4000015,125.6200027,3041400,-0.000954311,0.005094725,0.5,0.343752235,820783774.1,265665200,0.092309095,-230035.0534,44.81547103,-4.839862124,-0.530178686,-21338.36287,2304.808762,1.198610642,3.485302566,0.228847604,0,0,1.501824736,0.099755683,0,0,1.854255876,0.294833933,0.596594367,-0.301760434,29.35727481,27.23210703,0.87880459,0.85924017,0.01956442,0.081312572,26.51732312,0.251501083,20.72449782,-9.296237134,68,4,64,0,0,0.390624953,48.49418512,0.196096562,0.244598302,0.289179946,6.399369023,45.20855741,25.9793928,31.7525038,-1.102183856,-7.89707679,0.392383964,-8.289460754,-0.095431143
7/24/2014,10:00:00 PM,124.8499985,124.8700027,123.9000015,124.3499985,8111600,-0.010109889,0.007800573,0.979377065,0.463913796,820198340.4,257553600,0.099606619,-1668853.854,43.33894136,-15.9641839,-0.693619895,-84909.81765,2304.808762,1.2507497,3.875777704,0.024142824,0,0,1.546740516,-0.317419971,0,1,2.061497184,0.123292495,0.501933993,-0.378641498,26.39509504,33.2838626,0.859169763,0.857593771,0.001575993,0.070073582,26.47601558,1.153497696,16.41131654,-11.11261332,64,100,-36,0,0,0.195312477,42.67891165,0,0.137680801,0.2185515,2.928309154,46.90214223,8.47451052,20.96913971,-2.140553417,-4.626237551,-0.611340339,-4.014897212,-1.010988891
7/25/2014,10:00:00 PM,124.4800034,125.9300003,124.4300003,125.7900009,5638800,0.011580237,0.011924636,0.033335368,0.906667074,824784569,263192400,0.113742386,-270462.4795,48.90677796,21.14806791,1.211876522,-16708.73501,2331.498994,1.283674913,3.925650944,0.329123911,0,0,1.717958175,0.581402888,0,0,2.142309785,0.102360879,0.42201937,-0.319658491,30.08836488,30.26306199,0.912601599,0.797764914,0.114836685,0.060070783,26.04889594,1.900494766,13.87862179,-11.05701031,60,96,-36,0,0,0.097656238,50.00025826,0.257444174,0.151180245,0.177819783,2.384491397,52.04018665,35.59317407,23.34902579,-1.603563424,-5.157135548,-1.520499381,-3.636636167,1.15802369
7/28/2014,10:00:00 PM,125.4400024,125.6699982,125.3000031,125.5800018,3212900,-0.001669442,0.00294629,0.378381722,0.756763444,826434479.5,259979500,0.155793256,-328211.5622,47.17196001,3.512360287,1.020397949,59934.89033,2327.606692,1.204307208,3.994369738,0.301139564,0,0,1.67369603,0.495084813,0,0,2.233726397,0.068042896,0.351224075,-0.283181179,29.20316857,29.37272612,0.938647209,0.824856454,0.113790755,0.050881431,25.67617158,2.194500351,12.97463884,-9.651372183,56,92,-36,0,0,0.048828119,49.01701216,0.2228698,0.160104658,0.149655235,1.643985191,46.51906571,31.63839291,25.23535917,-2.302778598,-8.758812436,-2.968161992,-5.790650444,-0.166944179
7/29/2014,10:00:00 PM,125.7900009,125.8799973,124.7200012,125.1999969,5267700,-0.003025998,0.009265144,0.922416685,0.413790835,825526231.5,254711800,0.019665852,-567288.7278,39.18825451,-4.073900546,0.04678768,-21303.80123,2327.606692,1.199876091,3.96118795,0.251729901,0,0,1.546055103,0.288875802,0,0,2.353676728,0.010066389,0.282992538,-0.272926149,27.16562148,30.81194363,0.874474878,0.85766858,0.016806298,0.04194167,25.52414937,-0.723497391,12.24882803,-8.276793231,52,88,-36,0,0,0.02441406,47.20791752,0.1592557,0.213189891,0.174824931,0.485029239,47.10791477,24.4819991,30.57118869,-2.779936221,-8.829290694,-4.140387732,-4.688902962,-0.302599839
7/30/2014,10:00:00 PM,124.8899994,124.9300003,124.4100037,124.8300018,5614800,-0.002955233,0.004165638,0.923074666,0.807694001,828981512.1,249097000,0.070417925,-783025.8501,32.10719747,-5.834516936,-1.290477865,-32533.09191,2327.606692,1.15888781,4.004245729,0.209335236,0,0,1.519409638,0.109539336,0,0,2.492346921,-0.064986796,0.213396671,-0.278383467,25.84318363,31.22225203,0.803359084,0.951788073,-0.148428989,0.032896931,25.39975282,-1.770000076,10.20809648,-8.131009216,48,84,-36,0,0,0.01220703,45.44905924,0.097408086,0.159844528,0.177713026,-0.994372944,46.37821654,18.86410239,24.99483147,-0.707921875,-8.315171936,-4.975344573,-3.339827363,-0.295523264
7/31/2014,10:00:00 PM,123.8499985,124.0699997,123.2300034,123.3899994,9896500,-0.011535708,0.006807653,0.738092643,0.190472298,822855030.3,239200500,0.055991981,-2707019.895,30.24936177,-8.657572366,-1.726671988,-130756.1737,2327.606692,1.202998876,4.347011737,0.00838445,0,0,1.267629443,-0.685770772,0,1,2.61097807,-0.237920549,0.123133227,-0.361053776,23.3625805,35.30436081,0.756247566,0.940336635,-0.184089069,0.021869257,25.29387166,-1.114497757,5.595757345,-10.23588184,44,100,-56,0,0,0.006103515,39.31037725,0,0.085554595,0.152863005,-4.291923035,42.10792099,3.70361213,15.68323787,-0.915441581,-2.145594311,-4.409394521,2.263800209,-1.153570793
8/1/2014,10:00:00 PM,124.5400009,124.8099976,124.2300034,124.3799973,7397000,0.008023323,0.004663083,0.534483893,0.258612752,819283947.3,246597500,0.003745324,-1274157.881,40.05124786,6.821607894,-0.093424768,-54814.61063,2346.281833,1.224698806,4.430040117,0.219415839,0,0,1.275572321,0.03633771,0,0,2.595899713,-0.291724422,0.040161697,-0.33188612,25.77850039,32.33766617,0.798305411,0.859887162,-0.061581751,0.01148413,25.18873349,1.144497681,2.218460832,-10.90545007,40,96,-56,0,0,0.003051757,44.8276844,0.336199821,0.144535969,0.129978364,-5.330120845,47.30907941,26.62023097,16.39598183,-0.472116477,-0.64639488,-3.656794592,3.010399712,0.802332335
8/4/2014,10:00:00 PM,124.3600006,124.4700012,123.7300034,123.9899979,6499400,-0.003135548,0.005968206,0.851350097,0.351344942,817351609.9,240098100,-0.045495607,-1454244.189,42.0066038,-4.781945223,0.142709887,38969.34542,2338.924955,1.176228712,4.559609065,0.185479319,0,0,1.325931134,-0.045293058,0,1,2.526999525,-0.361665022,-0.040203647,-0.321461375,24.61754227,33.92428547,0.819174886,0.883495173,-0.064320287,0.001346085,25.15422372,0.335998535,-0.51686096,-10.93278948,36,92,-56,0,0,0.001525879,43.16297494,0.234759933,0.190319918,0.140136827,-6.687477153,50.48266357,17.59246668,15.97210326,-2.439215173,-0.579751288,-3.041385932,2.461634643,-0.31355475
8/5/2014,10:00:00 PM,123.7399979,124.5199966,123.4000015,123.8700027,8342500,-0.000967781,0.009041698,0.303569482,0.419645777,816010899.7,231755600,-0.062473176,-1389503.485,35.36143008,-1.879567339,0.266918261,-28452.88727,2338.924955,1.170605352,4.651290548,0.198132072,0,0,1.353665958,0.009478319,0,0,2.493800235,-0.421912509,-0.116545419,-0.30536709,22.93405406,33.61930517,0.791116462,0.845738594,-0.054622132,-0.008381606,25.02085129,0.705997467,-2.503107265,-10.33819078,32,88,-56,0,0,0.000762939,42.63831667,0.202789623,0.257916459,0.197590782,-7.933871185,44.68230911,14.81480173,19.67583313,-1.791797793,1.697778213,-2.093553103,3.791331315,-0.096778062
8/6/2014,10:00:00 PM,125.7099991,126,125.5199966,125.6699982,9327800,0.014531326,0.003819554,0.395835651,0.312500993,812512993.3,241083400,-0.101949523,1207568.056,33.71622539,9.262695129,-0.909841728,127471.5951,2338.924955,1.266544542,4.368323047,0.526352314,0,0,1.327958452,1.084340223,1,0,2.47307804,-0.320717458,-0.157379827,-0.163337631,28.65282728,29.48907599,0.802590892,0.908698935,-0.106108043,-0.014605891,24.90509368,0.214498901,-3.452843767,-9.08079836,28,84,-56,1,0,50.00038147,52.05324253,1,0.479183185,0.309139854,-6.054679867,50.09984812,73.49382639,35.30036494,-0.530313589,4.500395392,-0.774763404,5.275158796,1.453132625
8/7/2014,10:00:00 PM,125.4700012,126.5100021,125.3700027,126.1800003,7298900,0.004058265,0.009034707,0.087718007,0.710524555,815586188.6,248382300,-0.03823597,1566837.561,41.87042442,2.811445379,-0.476192765,165166.1743,2348.416932,1.253890027,3.817325524,0.661367601,0,0,1.353435902,1.27692545,1,0,2.411389833,-0.197094756,-0.165322813,-0.031771943,29.71643959,27.53903226,0.80979313,0.846202108,-0.036408978,-0.017395695,24.93431059,0.212503433,-4.32762037,-7.932659167,24,80,-56,0,0,75.00019073,54.33998042,1,0.734263208,0.490454284,-3.794686694,53.35087793,88.85533793,59.05465535,0.349930371,4.302161324,0.240621542,4.061539782,0.405826485
8/8/2014,10:00:00 PM,126.0800018,126.4100037,125.8899994,126.1900024,5728200,7.93E-05,0.004120804,0.365386308,0.576924206,816467463.1,254110500,-0.056006551,1351188.514,43.46716244,1.90636537,-0.711874418,30074.93681,2348.603088,1.180501452,2.990939397,0.743396213,0,0,1.195722647,1.333337078,1,0,2.357621409,-0.097195377,-0.151697326,0.054501949,28.78149993,26.67259826,0.815740114,0.874453647,-0.058713533,-0.017714744,24.92396446,-0.928001022,-5.542016188,-7.089648871,20,76,-56,0,0,87.50009537,54.38592787,1,1,0.737815464,-1.985204303,53.25351094,90.24390811,84.19769081,0.45374915,2.324879332,0.6574731,1.667406232,0.007926879
8/11/2014,10:00:00 PM,125.8399963,126.0400009,125.6399994,125.9599991,3163500,-0.001822675,0.003175623,0.499990463,0.799996185,818365538.9,250947000,-0.029703141,1054216.495,43.82265766,-3.9197415,-0.320624855,-5311.964722,2344.322348,1.117451612,3.01330627,0.677465903,0,0,1.200176782,1.152444938,1,0,2.272160971,-0.036166839,-0.128591228,0.092424389,27.78574663,27.32238839,0.826281923,0.877564225,-0.051282302,-0.016686865,24.83951483,0.500001526,-6.435237072,-5.906862521,16,72,-56,0,0,93.75004768,53.06357326,0.912284821,0.970761607,0.901674938,-0.860741776,59.34906395,83.23160804,87.44361803,1.294733116,-2.39556381,0.046865718,-2.442429528,-0.182267495
8/12/2014,10:00:00 PM,126.4199982,126.8099976,125.8700027,125.9899979,4609700,0.000238161,0.007460869,0.585104742,0.127655085,814932742.2,255556700,0.012026158,923369.1921,48.21390289,10.195835,0.753353511,-4668.180726,2344.322348,1.099705932,2.995095372,0.66698847,0,0,1.164080286,1.127060098,1,0,2.175874729,0.014452765,-0.09998243,0.114435195,31.02619794,25.68673147,0.848427719,0.806918479,0.04150924,-0.014720935,24.76029584,0.217002487,-6.626676048,-4.227771215,12,68,-56,0,0,96.87502384,53.22332472,0.922881546,0.945055456,0.971939021,0.107306996,54.36892246,77.09494349,83.52348655,0.158992723,-4.473639345,-0.857235295,-3.61640405,0.023816116
8/13/2014,10:00:00 PM,126.3499985,126.5299988,125.9000015,126.1999969,3967500,0.001666792,0.004992054,0.714283984,0.476185286,814743772.5,259524200,0.025567833,910483.7886,50.49279538,-1.984868473,1.751876042,7710.847617,2348.229845,1.052735064,3.033324197,0.70383529,0,0,1.180266685,1.159223431,1,0,1.972101867,0.070699359,-0.065846072,0.136545431,29.74112202,24.62281122,0.919649099,0.783254764,0.136394335,-0.011855257,24.63041732,-0.224502182,-6.215449243,-2.504188123,8,64,-56,0,0,98.43751192,54.393524,1,0.945055456,0.953624173,1.239796275,56.00023276,82.96084921,81.09580025,0.493705294,-7.007337613,-2.087255759,-4.920081854,0.166679171
8/14/2014,10:00:00 PM,126.2399979,126.5299988,126.1299973,126.3099976,3348500,0.000871637,0.003166824,0.275000477,0.449999046,814408916.1,262872700,-0.037924548,833034.2536,49.1493497,1.373729162,0.339423274,9531.673246,2350.276649,0.98746171,2.859858695,0.757818608,0,0,1.107553312,1.081534019,1,0,1.871933756,0.12273649,-0.028129559,0.15086605,28.9220227,23.94467514,0.896551821,0.848129423,0.048422397,-0.008315278,24.49019987,-0.55549736,-4.678724717,-0.201109647,4,60,-56,0,0,99.21875596,55.0281727,1,0.974293849,0.954801587,2.362894932,55.76158442,86.03349693,82.02976321,0.886581979,-9.945794367,-3.65896348,-6.286830886,0.087163719
8/15/2014,10:00:00 PM,124.5199966,126.0699997,124.4100037,125.4800034,13070500,-0.006571089,0.013229168,0.06626099,0.64457967,818188373.2,249802200,-0.042202337,-835747.6701,40.51652297,-13.84330819,-0.900267331,-82968.73815,2350.276649,1.078714929,2.80973866,0.536059215,0,0,1.278800157,0.433791889,0,0,1.758960504,0.095897252,-0.003324197,0.099221449,25.35058957,32.16649675,0.734042537,0.867686559,-0.133644022,-0.005750022,24.66329981,-1.963000107,-4.353468542,0.550436259,16,56,-40,0,0,99.60937798,49.43791686,0.644335883,0.881445294,0.9335982,1.892639771,50.38402771,62.8492638,77.28120332,0.520709378,0.906969402,-2.745776904,3.652746306,-0.657108873
8/18/2014,10:00:00 PM,124.7799988,125.0800018,124.6500015,124.9599991,4952500,-0.004144121,0.003441104,0.302318979,0.720924043,820376625.9,244849700,-0.024972867,-1084258.169,40.66009407,-3.255933659,-0.841841125,-106411.1728,2340.536819,1.053843619,2.727087326,0.405168834,0,0,1.228616863,0.04037027,0,0,1.619732608,0.03229469,0.00379958,0.02849511,23.95874889,30.40043768,0.756628144,0.919102873,-0.162474729,-0.004745754,24.74059825,-0.90400238,-4.52549328,0.603121079,12,52,-40,0,0,96.06548901,46.26666097,0.442573753,0.695636545,0.850458563,0.60969085,46.87104451,48.32398127,65.73558067,1.272388121,-1.174420418,-2.431505607,1.257085188,-0.414412065
8/19/2014,10:00:00 PM,125,125,124.4800034,124.6800003,4878400,-0.002240707,0.00417065,1,0.384611999,819250808.2,239971300,-0.020129919,-1124499.294,40.98298338,-1.332395465,-0.52026102,-31454.82388,2335.292361,1.000458921,2.737639578,0.339282545,0,0,1.132416795,-0.250468622,0,1,1.438918439,-0.040240492,-0.005008434,-0.035232058,23.10294363,30.48229812,0.78047073,0.876039071,-0.095568341,-0.005256866,24.52336063,-1.241001892,-4.892991619,0.395639168,8,48,-40,0,1,82.98320533,44.60741015,0.337008642,0.474639426,0.683907089,-0.936400604,45.66985414,40.50277365,50.55867291,0.241198793,-2.949037603,-2.535012006,-0.414025597,-0.224070728
8/20/2014,10:00:00 PM,124.8199997,124.8199997,123.8799973,124.2200012,4395600,-0.003689438,0.007567239,1,0.361705409,818035032.8,235575700,-0.022038892,-1252709.677,43.52834635,-8.340248527,-0.497595031,-27148.35841,2326.676446,0.994413273,2.810286382,0.232471959,0,0,1.206944583,-0.414468014,0,1,1.288656805,-0.133306553,-0.030668058,-0.102638495,21.60085719,32.65048666,0.817851033,0.875907583,-0.058056551,-0.007466689,24.45260773,-1.290996933,-6.358435367,-0.844158469,4,44,-40,0,0,56.04066685,41.94595308,0,0.259860798,0.476712257,-3.018920529,45.23113146,24.04693985,37.62456492,0.185501541,-5.013183104,-3.030646226,-1.982536879,-0.368943763
8/21/2014,10:00:00 PM,122.7200012,123.2399979,122.4499969,122.8799973,8008800,-0.010787345,0.006429044,0.341777164,0.544303553,818744669.4,227566900,-0.011664876,-2606868.834,34.87226373,-14.84557264,-2.045250784,-102610.978,2326.676446,1.071972373,3.189931765,-0.053230191,0,1,1.154121755,-1.166669481,0,1,1.364765095,-0.311597299,-0.086853906,-0.224743393,19.08467342,38.25812669,0.731067695,1.010615827,-0.279548132,-0.012789939,24.15128454,0.58249855,-7.841166947,-2.071428854,8,100,-92,0,0,28.18969415,35.33259818,0,0.112336214,0.282278813,-7.013436777,43.85745024,9.86239094,24.80403481,-0.799229411,-1.796016356,-2.783720252,0.987703896,-1.078734466
8/22/2014,10:00:00 PM,123.0899963,123.3300018,122.5699997,123.1900024,4739200,0.002522829,0.006169349,0.684204186,0.815790795,821737860.9,232306100,-0.024625853,-2024576.631,41.03108037,1.683887061,-1.583405621,-74437.496,2332.546252,1.04077535,3.408157066,0.084972552,0,0,1.195422122,-0.69589398,0,1,1.368728358,-0.423003056,-0.154083736,-0.26891932,18.71452545,36.30272589,0.77526436,0.980212092,-0.204947732,-0.01946465,24.0290105,1.22250061,-8.948033855,-2.89909612,4,96,-92,0,0,14.09484708,37.77677077,0.124097553,0.041365851,0.137854288,-9.623400615,47.18480227,16.97260068,16.96064382,-1.973419085,-3.55193145,-2.937362491,-0.614568958,0.252282873
8/25/2014,10:00:00 PM,122.9199982,123.0400009,122.7200012,122.7399979,5012400,-0.003652931,0.002709375,0.624991059,0.062489569,817351906.3,227293700,-0.072359916,-2057580.39,42.69488178,-0.446889334,-1.481071477,-6353.761357,2332.546252,0.983697937,3.709583588,0.051740607,0,0,1.18550946,-0.807174667,0,1,1.409076915,-0.541364022,-0.231539793,-0.309824229,18.09846588,35.10768401,0.788888437,0.993333039,-0.204444603,-0.027422612,23.94305092,1.374502945,-10.21410251,-3.766561839,72,100,-28,0,0,7.047423538,35.66924439,0.01709248,0.047063344,0.066921803,-12.46350125,45.33507079,6.651396214,11.16212928,-2.726265995,-4.5718801,-3.264266013,-1.307614087,-0.365293099
8/26/2014,10:00:00 PM,123.9199982,123.9700012,123.2799988,123.3499985,3882300,0.00496986,0.005593859,0.927532065,0.101448474,814257313.1,231176000,-0.090780273,-1425325.281,38.56561704,13.24089024,-1.196914684,984.5363258,2344.13868,1.008328479,3.836913203,0.213092195,0,0,1.147882189,-0.237396004,0,1,1.535472178,-0.579266565,-0.301085148,-0.278181417,22.98112555,32.12706206,0.738094517,1.003967283,-0.265872766,-0.03489917,23.87603956,1.236999512,-11.03170162,-4.049021789,68,96,-28,0,0,3.523711769,40.5138876,0.263068712,0.134752915,0.074394037,-13.50223506,41.66373082,20.64223394,14.75541028,-2.250577631,-6.946434548,-4.00069972,-2.945734828,0.496986004
8/27/2014,10:00:00 PM,123.5999985,123.7099991,123.25,123.3199997,2576800,-0.0002432,0.003730126,0.760867762,0.152173552,812464754.7,228599200,-0.136393913,-1232750.363,30.93954888,-2.588484858,-1.582623986,18667.80862,2343.568585,0.953495539,3.960893781,0.231120502,0,0,1.123064643,-0.077235839,0,1,1.660357087,-0.604754026,-0.361818923,-0.242935102,22.22130738,31.28047248,0.733220301,1.068791247,-0.335570947,-0.041713895,23.82559047,1.342498398,-12.57113435,-4.711520116,64,92,-28,0,0,1.761855885,40.35294302,0.2548971,0.178352764,0.120056341,-14.39307923,39.75409463,19.95418864,15.74927293,-2.095902992,-10.84004841,-5.368569459,-5.471478955,-0.024320048
